checklist_key	checklist_scientificName	checklist_datasetKey	backbone_taxonKey	backbone_scientificName	backbone_species	backbone_genus	backbone_family	backbone_order	backbone_class	backbone_phylum	backbone_kingdom	backbone_rank	backbone_speciesKey	backbone_taxonomicStatus	backbone_acceptedKey	backbone_acceptedName	backbone_issues
141266987	Juncus xiphioides E. Mey.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2701649	Juncus xiphioides E.Mey.	Juncus xiphioides	Juncus	Juncaceae	Magnoliales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2701649	ACCEPTED			NULL
141266988	Juncus subsecundus N.A. Wakef.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2701118	Juncus subsecundus N.A.Wakef.	Juncus subsecundus	Juncus	Juncaceae	Magnoliales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2701118	ACCEPTED			NULL
141266989	Juncus foliosus Desf.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2701578	Juncus foliosus Desf.	Juncus foliosus	Juncus	Juncaceae	Magnoliales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2701578	ACCEPTED			NULL
141266990	Juncus radula Buchen.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2701304	Juncus radula Buchenau	Juncus radula	Juncus	Juncaceae	Magnoliales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2701304	ACCEPTED			NULL
141266991	Luzula nivea DC.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2700768	Luzula nivea DC.	Luzula nivea	Luzula	Juncaceae	Magnoliales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2700768	ACCEPTED			NULL
141266992	Juncus canadensis J. Gay ex Laharpe	9ff7d317-609b-4c08-bd86-3bc404b77c42	2701986	Juncus canadensis J.Gay ex Laharpe	Juncus canadensis	Juncus	Juncaceae	Magnoliales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2701986	DOUBTFUL			ORTHOGRAPHIC_VARIANT
141266993	Juncus tenuis Willd. subsp. dudleyi (Wiegand) P. Fourn.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2701833	Juncus tenuis subsp. dudleyi (Wiegand) P.Fourn.	Juncus dudleyi	Juncus	Juncaceae	Magnoliales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES	2701831	SYNONYM	2701831	Juncus dudleyi Wiegand	ORIGINAL_NAME_DERIVED
141266995	Kniphofia x praecox Baker	9ff7d317-609b-4c08-bd86-3bc404b77c42	5305162	Kniphofia praecox Baker	Kniphofia praecox	Kniphofia	Asphodelaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	5305162	ACCEPTED			NULL
141266996	Asphodelus tenuifolius Cav.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2778358	Asphodelus tenuifolius Cav.	Asphodelus tenuifolius	Asphodelus	Asphodelaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2778358	ACCEPTED			NULL
141266997	Hemerocallis lilioasphodelus L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2781103	Hemerocallis lilioasphodelus L.	Hemerocallis lilioasphodelus	Hemerocallis	Asphodelaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2781103	ACCEPTED			NULL
141266998	Hemerocallis fulva (L.) L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2781074	Hemerocallis fulva L.	Hemerocallis fulva	Hemerocallis	Asphodelaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2781074	ACCEPTED			NULL
141267000	Hyacinthoides x massartiana Geerinck	9ff7d317-609b-4c08-bd86-3bc404b77c42	5304294	Hyacinthoides massartiana Geerinck	Hyacinthoides massartiana	Hyacinthoides	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	5304294	ACCEPTED			NULL
141267001	Maianthemum stellatum (L.) Link	9ff7d317-609b-4c08-bd86-3bc404b77c42	2769493	Maianthemum stellatum Link	Maianthemum stellatum	Maianthemum	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2769493	ACCEPTED			NULL
141267002	Muscari latifolium Kirk.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2772082	Muscari latifolium J.Kirk.	Muscari latifolium	Muscari	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2772082	ACCEPTED			NULL
141267003	Chlorophytum comosum group	9ff7d317-609b-4c08-bd86-3bc404b77c42															
141267004	Honorius nutans (L.) Gray	9ff7d317-609b-4c08-bd86-3bc404b77c42	2773290	Honorius nutans (L.) Gray	Ornithogalum nutans	Ornithogalum	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2773281	SYNONYM	2773281	Ornithogalum nutans L.	ORIGINAL_NAME_DERIVED
141267005	Ornithogalum divergens Boreau	9ff7d317-609b-4c08-bd86-3bc404b77c42	2773453	Ornithogalum divergens Boreau	Ornithogalum divergens	Ornithogalum	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2773453	ACCEPTED			NULL
141267006	Danae racemosa (L.) Moench	9ff7d317-609b-4c08-bd86-3bc404b77c42	5303891	Danae racemosa Moench	Danae racemosa	Danae	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	5303891	ACCEPTED			NULL
141267007	Hyacinthoides hispanica (Mill.) Rothm.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5304257	Hyacinthoides hispanica (Mill.) Rothm.	Hyacinthoides hispanica	Hyacinthoides	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	5304257	ACCEPTED			NULL
141267008	Yucca flaccida Haworth	9ff7d317-609b-4c08-bd86-3bc404b77c42	2775530	Yucca flaccida Haw.	Yucca flaccida	Yucca	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2775530	ACCEPTED			NULL
141267009	Loncomelos brevistylus (Wolfner ) Dostál	9ff7d317-609b-4c08-bd86-3bc404b77c42	2772890	Loncomelos brevistylum (Wolfner) Dostál	Ornithogalum pyramidale	Ornithogalum	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2772885	SYNONYM	2772885	Ornithogalum pyramidale L.	NULL
141267010	Polygonatum x hybridum Brügger	9ff7d317-609b-4c08-bd86-3bc404b77c42	7881150	Polygonatum hybridum Brügger	Polygonatum hybridum	Polygonatum	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	7881150	ACCEPTED			NULL
141267011	Muscari armeniacum Leichtlin ex Baker	9ff7d317-609b-4c08-bd86-3bc404b77c42	2772174	Muscari armeniacum Baker	Muscari armeniacum	Muscari	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2772174	DOUBTFUL			ORTHOGRAPHIC_VARIANT
141267012	Chionodoxa luciliae Boiss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2767272	Chionodoxa luciliae Boiss.	Scilla luciliae	Scilla	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2767271	SYNONYM	2767271	Scilla luciliae (Boiss.) Speta	NULL
141267013	Yucca gloriosa L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2775619	Yucca gloriosa L.	Yucca gloriosa	Yucca	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2775619	ACCEPTED			NULL
141267014	Ruscus aculeatus L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2769766	Ruscus aculeatus L.	Ruscus aculeatus	Ruscus	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2769766	ACCEPTED			NULL
141267015	Maianthemum dilatatum (Alph. Wood) A. Nelson & J. F. Macbride	9ff7d317-609b-4c08-bd86-3bc404b77c42	2769435	Maianthemum dilatatum A.Nelson & J.F.Macbr.	Maianthemum dilatatum	Maianthemum	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2769435	ACCEPTED			NULL
141267016	Hosta spec.	9ff7d317-609b-4c08-bd86-3bc404b77c42															
141267017	Hyacinthus orientalis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2772666	Hyacinthus orientalis L.	Hyacinthus orientalis	Hyacinthus	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2772666	ACCEPTED			NULL
141267018	Loncomelos narbonense (L.) Raf.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2772978	Loncomelos narbonense (L.) Raf.	Ornithogalum narbonense	Ornithogalum	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2772958	SYNONYM	2772958	Ornithogalum narbonense L.	ORIGINAL_NAME_DERIVED
141267019	Scilla siberica Haw.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2767328	Scilla siberica Haw.	Scilla siberica	Scilla	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	8080743	SYNONYM	8080743	Scilla siberica Andrews	CONFLICTING_BASIONYM_COMBINATION
141267020	Agave americana L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2767031	Agave americana L.	Agave americana	Agave	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2767031	ACCEPTED			NULL
141267021	Chionodoxa sardensis Whittall ex Barr & Sugd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2767230	Chionodoxa sardensis Whittall ex Barr & Sayden	Scilla sardensis	Scilla	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SPECIES	2767229	SYNONYM	2767229	Scilla sardensis (Barr & Sugden) Speta	NULL
141267022	Camassia leichtlinii (Baker) S. Watson subsp. suksdorfii (Greenman) Gould	9ff7d317-609b-4c08-bd86-3bc404b77c42	2769073	Camassia leichtlinii subsp. suksdorfii (Greenm.) Gould	Camassia leichtlinii	Camassia	Asparagaceae	Asparagales	Liliopsida	Tracheophyta	Plantae	SUBSPECIES	2769069	ACCEPTED			NAME_PARENT_MISMATCH
141267024	Euphorbia serpens Kunth subsp. fissistipula (Thell.) Verloove & Lambinon	9ff7d317-609b-4c08-bd86-3bc404b77c42	8273282	Euphorbia serpens subsp. fissistipula (Thell.) Verloove & Lambinon	Euphorbia serpens	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES	3064221	SYNONYM	3064221	Euphorbia serpens Kunth	ORIGINAL_NAME_DERIVED
141267025	Euphorbia prostrata Ait.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3067891	Euphorbia prostrata Ait.	Euphorbia prostrata	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3067891	ACCEPTED			NULL
141267026	Euphorbia glyptosperma Engelm.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3065883	Euphorbia glyptosperma Engelm.	Euphorbia glyptosperma	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3065883	ACCEPTED			NULL
141267027	Euphorbia oblongata Griseb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3069460	Euphorbia oblongata Griseb.	Euphorbia oblongata	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3069460	ACCEPTED			NULL
141267028	Euphorbia vermiculata Raf.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3069300	Euphorbia vermiculata Raf.	Euphorbia vermiculata	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3069300	ACCEPTED			NULL
141267029	Euphorbia peplis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3066482	Euphorbia peplis L.	Euphorbia peplis	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3066482	ACCEPTED			NULL
141267030	Euphorbia maculata L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3067119	Euphorbia maculata L.	Euphorbia maculata	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3067119	ACCEPTED			NULL
141267031	Euphorbia brittingeri Opiz ex Samp.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3069065	Euphorbia brittingeri Opiz ex Samp.	Euphorbia verrucosa	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3069053	SYNONYM	3069053	Euphorbia verrucosa L.	NULL
141267032	Euphorbia characias L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3067353	Euphorbia characias L.	Euphorbia characias	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3067353	ACCEPTED			NULL
141267033	Euphorbia lathyris L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3066965	Euphorbia lathyris L.	Euphorbia lathyris	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3066965	ACCEPTED			NULL
141267034	Manihot grahamii Hook.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3060710	Manihot grahamii Hook.	Manihot grahamii	Manihot	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3060710	ACCEPTED			NULL
141267035	Euphorbia esula L. subsp. tommasiniana (Bertol.) Kuzmanov	9ff7d317-609b-4c08-bd86-3bc404b77c42	3064269	Euphorbia esula subsp. tommasiniana (Bertol.) Kuzmanov	Euphorbia esula	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES	8203538	ACCEPTED			ORIGINAL_NAME_DERIVED,NAME_PARENT_MISMATCH
141267036	Euphorbia nutans Lag.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3070346	Euphorbia nutans Lag.	Euphorbia nutans	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3070346	ACCEPTED			NULL
141267037	Euphorbia x pseudoesula Schur	9ff7d317-609b-4c08-bd86-3bc404b77c42	3068528	Euphorbia pseudoesula Schur	Euphorbia pseudoesula	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3068528	ACCEPTED			NULL
141267038	Ricinus communis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5380041	Ricinus communis L.	Ricinus communis	Ricinus	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	5380041	ACCEPTED			NULL
141267039	Euphorbia myrsinites L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3064669	Euphorbia myrsinites L.	Euphorbia myrsinites	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3064669	ACCEPTED			NULL
141267040	Euphorbia seguieriana Neck.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3066179	Euphorbia seguieriana Neck.	Euphorbia seguieriana	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3066179	ACCEPTED			NULL
141267041	Euphorbia palustris L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3064056	Euphorbia palustris L.	Euphorbia palustris	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3064056	ACCEPTED			NULL
141267042	Euphorbia chamaesyce L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3067869	Euphorbia chamaesyce L.	Euphorbia chamaesyce	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3067869	ACCEPTED			NULL
141267043	Euphorbia humifusa Willd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3067054	Euphorbia humifusa Willd.	Euphorbia humifusa	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3067054	ACCEPTED			NULL
141267044	Acalypha indica L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3056259	Acalypha indica L.	Acalypha indica	Acalypha	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3056259	ACCEPTED			NULL
141267045	Euphorbia heterophylla L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3064495	Euphorbia heterophylla L.	Euphorbia heterophylla	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3064495	ACCEPTED			NULL
141267046	Euphorbia amygdaloides L. subsp. robbiae (Turrill) Stace	9ff7d317-609b-4c08-bd86-3bc404b77c42	3065244	Euphorbia amygdaloides subsp. robbiae (Turrill) Stace	Euphorbia amygdaloides	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES	3065239	ACCEPTED			NAME_PARENT_MISMATCH
141267047	Euphorbia glomerifera (Millsp.) L.C. Wheeler	9ff7d317-609b-4c08-bd86-3bc404b77c42	3066330	Euphorbia glomerifera (Millsp.) L.C.Wheeler	Euphorbia hypericifolia	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3066321	SYNONYM	3066321	Euphorbia hypericifolia L.	NULL
141267048	Euphorbia dentata Michaux	9ff7d317-609b-4c08-bd86-3bc404b77c42	3066993	Euphorbia dentata Michx.	Euphorbia dentata	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3066993	ACCEPTED			NULL
141267049	Euphorbia epithymoides L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3066112	Euphorbia epithymoides L.	Euphorbia epithymoides	Euphorbia	Euphorbiaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3066112	ACCEPTED			NULL
141267051	Calceolaria chelidonioides Humb., Bonpl. & Kunth	9ff7d317-609b-4c08-bd86-3bc404b77c42	3172127	Calceolaria chelidonioides Kunth	Calceolaria chelidonioides	Calceolaria	Calceolariaceae	Lamiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	3172127	ACCEPTED			NULL
141267053	Tribulus terrestris L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5421116	Tribulus terrestris L.	Tribulus terrestris	Tribulus	Zygophyllaceae	Zygophyllales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	5421116	ACCEPTED			NULL
141267055	Linum grandiflorum Desf.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2873926	Linum grandiflorum Desf.	Linum grandiflorum	Linum	Linaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2873926	ACCEPTED			NULL
141267056	Linum austriacum L. subsp. austriacum	9ff7d317-609b-4c08-bd86-3bc404b77c42	7293222	Linum austriacum subsp. austriacum	Linum austriacum	Linum	Linaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES	2873877	ACCEPTED			NULL
141267057	Linum usitatissimum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2873861	Linum usitatissimum L.	Linum usitatissimum	Linum	Linaceae	Malpighiales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2873861	ACCEPTED			NULL
141267059	Scabiosa atropurpurea L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888805	Scabiosa atropurpurea L.	Sixalix atropurpurea	Sixalix	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	7301010	SYNONYM	7301011	Sixalix atropurpurea subsp. atropurpurea	NULL
141267060	Symphoricarpos x doorenbosii Krüssm.	9ff7d317-609b-4c08-bd86-3bc404b77c42	8212772	Symphoricarpos ×doorenbosii Krüssm.	Symphoricarpos albus var. laevigatus x microphyllus x orbiculatus	Symphoricarpos	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	9594065	SYNONYM	9594065	Symphoricarpos albus var. laevigatus x microphyllus x orbiculatus	NULL
141267061	Valerianella coronata (L.) DC.	9ff7d317-609b-4c08-bd86-3bc404b77c42	7298858	Valerianella coronata (L.) DC.	Valerianella coronata	Valerianella	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	7298858	ACCEPTED			NULL
141267062	Symphoricarpos orbiculatus Moench	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888636	Symphoricarpos orbiculatus Moench	Symphoricarpos orbiculatus	Symphoricarpos	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2888636	ACCEPTED			NULL
141267063	Valerianella locusta (L.) Laterr. var. oleracea (Schlecht.) Breistr.	9ff7d317-609b-4c08-bd86-3bc404b77c42	7988337	Valerianella locusta var. oleracea (Schltdl.) Breistr.	Valerianella locusta	Valerianella	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	VARIETY	2888778	ACCEPTED			NAME_PARENT_MISMATCH
141267064	Lomelosia stellata (L.) Raf.	9ff7d317-609b-4c08-bd86-3bc404b77c42	4102909	Lomelosia stellata Raf.	Lomelosia stellata	Lomelosia	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	4102909	ACCEPTED			NULL
141267065	Valeriana phu L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	8201823	Valeriana phu L.	Valeriana phu	Valeriana	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	8201823	ACCEPTED			NULL
141267066	Knautia macedonica Griseb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	4102952	Knautia macedonica Griseb.	Knautia macedonica	Knautia	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	4102952	ACCEPTED			NULL
141267067	Dipsacus strigosus Willd. ex Roem. & Schult.	9ff7d317-609b-4c08-bd86-3bc404b77c42	4104284	Dipsacus strigosus Willd. ex Roem. & Schult.	Dipsacus strigosus	Dipsacus	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	7443846	SYNONYM	7443846	Dipsacus strigosus Willd.	CONFLICTING_BASIONYM_COMBINATION
141267068	Valerianella vesicaria (L.) Moench	9ff7d317-609b-4c08-bd86-3bc404b77c42	4095244	Valerianella vesicaria Moench	Valerianella vesicaria	Valerianella	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	4095244	ACCEPTED			NULL
141267069	Lonicera x italica Tausch	9ff7d317-609b-4c08-bd86-3bc404b77c42	8325800	Lonicera ×italica Tausch	Lonicera italica	Lonicera	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	8325800	ACCEPTED			NULL
141267070	Lonicera involucrata (Richardson) Banks ex Spreng.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5334253	Lonicera involucrata Banks ex Spreng.	Lonicera involucrata	Lonicera	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	5334253	ACCEPTED			NULL
141267071	Lonicera acuminata Wall.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5598598	Lonicera acuminata Wall.	Lonicera acuminata	Lonicera	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	5598598	ACCEPTED			NULL
141267072	Knautia integrifolia (L.) Bertol.	9ff7d317-609b-4c08-bd86-3bc404b77c42	7504215	Knautia integrifolia Bertol.	Knautia integrifolia	Knautia	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	7504215	ACCEPTED			NULL
141267073	Cephalaria syriaca (L.) Roem. & Schult.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888796	Cephalaria syriaca (L.) Roem. & Schult.	Cephalaria syriaca	Cephalaria	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	8355821	SYNONYM	8355821	Cephalaria syriaca Schrad.	ORIGINAL_NAME_DERIVED,CONFLICTING_BASIONYM_COMBINATION
141267074	Valerianella eriocarpa Desv.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888773	Valerianella eriocarpa Desv.	Valerianella eriocarpa	Valerianella	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2888773	ACCEPTED			NULL
141267075	Leycesteria formosa Wallich	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888579	Leycesteria formosa Wall.	Leycesteria formosa	Leycesteria	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2888579	ACCEPTED			NULL
141267076	Lonicera maackii (Rupr.) Maxim.	9ff7d317-609b-4c08-bd86-3bc404b77c42	7902463	Lonicera maackii (Rupr.) Maxim.	Lonicera maackii	Lonicera	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	7902463	ACCEPTED			NULL
141267077	Valeriana pyrenaica L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	4095186	Valeriana pyrenaica L.	Valeriana pyrenaica	Valeriana	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	4095186	ACCEPTED			NULL
141267078	Symphoricarpos albus (L.) S.F. Blake	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888634	Symphoricarpos albus (L.) S.F.Blake	Symphoricarpos albus	Symphoricarpos	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	7523753	HETEROTYPIC_SYNONYM	7523753	Symphoricarpos albus (L.) C.Koch	ORIGINAL_NAME_DERIVED
141267079	Dipsacus sativus (L.) Honck.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888816	Dipsacus sativus (L.) Honckeny	Dipsacus sativus	Dipsacus	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2888816	ACCEPTED			ORIGINAL_NAME_DERIVED
141267080	Cephalaria alpina (L.) Roem. & Schult.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888799	Cephalaria alpina (L.) Roem. & Schult.	Cephalaria alpina	Cephalaria	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	8259811	SYNONYM	8259811	Cephalaria alpina Schrad.	ORIGINAL_NAME_DERIVED,CONFLICTING_BASIONYM_COMBINATION
141267081	Scabiosa ochroleuca L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2888806	Scabiosa ochroleuca L.	Scabiosa ochroleuca	Scabiosa	Dipsacaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	2888806	ACCEPTED			NULL
141267082	Lonicera tatarica L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5334242	Lonicera tatarica L.	Lonicera tatarica	Lonicera	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	5334242	ACCEPTED			NULL
141267083	Lonicera japonica Thunb. ex Murray	9ff7d317-609b-4c08-bd86-3bc404b77c42	7697298	Lonicera japonica Thunb. ex Murray	Lonicera japonica	Lonicera	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	7697298	DOUBTFUL			ORTHOGRAPHIC_VARIANT
141267084	Lonicera chrysantha Turcz. ex Ledeb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5334246	Lonicera chrysantha Turcz. ex Ledeb.	Lonicera chrysantha	Lonicera	Caprifoliaceae	Dipsacales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	8242349	SYNONYM	8242349	Lonicera chrysantha Turcz.	CONFLICTING_BASIONYM_COMBINATION
